location_id,longitude,latitude,start_date,start_time,weekday,duration,speed,name1,name2,name3,name4,name5,category1,category2,category3,category4,category5
1,121.576,24.986,2020/07/22,11:00,4,,,myhome,myhome1,myhome2,myhome3,myhome4,c1,c2,c3,c4,c5
2,121.443,24.433,2020/07/23,12:00,5,,,apple,apple1,apple2,apple3,apple4,c1,c2,c3,c4,c5
3,121.123,24.765,2020/07/24,"13:00
",6,,,banana,banana1,banana2,banana3,banana4,c1,c2,c3,c4,c5
4,121.475957644403,25.0333726706312,2020-09-12,00:46,7,0.0,-1.0,Masala Zone Indian Restaurant,7-Eleven,潮粥府沙鍋粥,江翠小館,"Drinks Wines & Spirits Co., Ltd Banqiao Branch",restaurant,convenience_store,restaurant,restaurant,liquor_store
5,121.475957644403,25.0333726706312,2020-09-12,00:46,7,0.0,-1.0,Masala Zone Indian Restaurant,7-Eleven,潮粥府沙鍋粥,江翠小館,"Drinks Wines & Spirits Co., Ltd Banqiao Branch",restaurant,convenience_store,restaurant,restaurant,liquor_store
6,121.475957644403,25.0333726706312,2020-09-12,00:46,7,0.0,-1.0,Masala Zone Indian Restaurant,7-Eleven,潮粥府沙鍋粥,江翠小館,"Drinks Wines & Spirits Co., Ltd Banqiao Branch",restaurant,convenience_store,restaurant,restaurant,liquor_store
7,121.475246535269,25.032572125105,2020-09-12,00:46,7,0.0,-1.0,江翠小館,7-Eleven,Masala Zone Indian Restaurant,潮粥府沙鍋粥,滙豐汽車板橋營業所,restaurant,convenience_store,restaurant,restaurant,car_dealer
8,121.475563979063,25.0327523488351,2020-09-12,01:00,7,0.0,-1.0,江翠小館,Masala Zone Indian Restaurant,7-Eleven,潮粥府沙鍋粥,小喬新疆羊肉串,restaurant,restaurant,convenience_store,restaurant,restaurant
9,121.475563979063,25.0327523488351,2020-09-12,01:00,7,0.0,-1.0,江翠小館,Masala Zone Indian Restaurant,7-Eleven,潮粥府沙鍋粥,小喬新疆羊肉串,restaurant,restaurant,convenience_store,restaurant,restaurant
10,121.475563979063,25.0327523488351,2020-09-12,01:00,7,0.0,-1.0,江翠小館,Masala Zone Indian Restaurant,7-Eleven,潮粥府沙鍋粥,小喬新疆羊肉串,restaurant,restaurant,convenience_store,restaurant,restaurant
11,121.475563979063,25.0327523488351,2020-09-12,01:00,7,0.0,-1.0,江翠小館,Masala Zone Indian Restaurant,7-Eleven,潮粥府沙鍋粥,小喬新疆羊肉串,restaurant,restaurant,convenience_store,restaurant,restaurant
12,121.475563979063,25.0327523488351,2020-09-12,01:00,7,0.0,-1.0,江翠小館,Masala Zone Indian Restaurant,7-Eleven,潮粥府沙鍋粥,小喬新疆羊肉串,restaurant,restaurant,convenience_store,restaurant,restaurant
13,121.474840880571,25.0321346453051,2020-09-12,01:09,7,0.0,-1.0,霸味薑母鴨,Family Mart,滙豐汽車板橋營業所,潮粥府沙鍋粥,7-Eleven,restaurant,convenience_store,car_dealer,restaurant,convenience_store
14,121.4755731094,25.0327892446583,2020-09-12,01:11,7,0.0,-1.0,江翠小館,7-Eleven,Masala Zone Indian Restaurant,小喬新疆羊肉串,潮粥府沙鍋粥,restaurant,convenience_store,restaurant,restaurant,restaurant
15,121.476668766527,25.0343757664385,2020-09-12,01:22,7,0.0,-1.0,山尚碳燒羊肉爐-板橋店,PetPark,雲南燒烤,"Drinks Wines & Spirits Co., Ltd Banqiao Branch",Align Global Corporation,restaurant,pet_store,restaurant,liquor_store,point_of_interest
16,121.475664288357,25.032546126951,2020-09-12,01:22,7,0.0,-1.0,江翠小館,小喬新疆羊肉串,7-Eleven,Masala Zone Indian Restaurant,滑冰世界運動用品,restaurant,restaurant,convenience_store,restaurant,point_of_interest
17,121.4758974,25.0332124,2020-09-12,12:01,7,0.0,-1.0,home ,2,,,,home,exiting myPlace,,,
18,121.4743334078,25.0298601668217,2020-09-12,12:01,7,0.0,-1.0,Family Mart,輕食堂 (鹽水雞、輕食專賣),隆安中醫診所,九分雞蛋糕-板橋松柏店,玉玄美甲美睫,convenience_store,food,health,restaurant,beauty_salon
19,121.4758974,25.0332124,2020-09-12,12:01,7,0.0,-1.0,home ,2,,,,home,entering myPlace,,,
20,121.475607843065,25.0325139522127,2020-09-12,12:01,7,0.0,-1.0,江翠小館,滙豐汽車板橋營業所,小喬新疆羊肉串,Masala Zone Indian Restaurant,丹紅食坊,restaurant,car_dealer,restaurant,restaurant,restaurant
21,121.474685633896,25.0310594584503,2020-09-12,12:01,7,0.0,-1.0,Family Mart,Cooper酷派漢堡,滙豐汽車板橋營業所,音。為你 amyca 咖啡,大吃小算小吃店,convenience_store,restaurant,car_dealer,cafe,restaurant
22,121.475092244064,25.0318881076358,2020-09-12,12:01,7,0.0,0.0,Family Mart,音。為你 amyca 咖啡,滙豐汽車板橋營業所,剝骨鵝肉,八方雲集仁化店,convenience_store,cafe,car_dealer,restaurant,restaurant
23,121.475731246129,25.0327053884724,2020-09-12,12:02,7,0.0,1.04088266731598,滑冰世界運動用品,江翠小館,Masala Zone Indian Restaurant,小喬新疆羊肉串,滙豐汽車板橋營業所,point_of_interest,restaurant,restaurant,restaurant,car_dealer
24,121.475236217593,25.0319233545962,2020-09-12,12:59,7,0.0,1.03248018259459,Family Mart,滙豐汽車板橋營業所,Percent CAFE %,大吃小算小吃店,7-Eleven,convenience_store,car_dealer,cafe,restaurant,convenience_store
25,121.474211192468,25.0316967757931,2020-09-12,13:00,7,0.0,1.718055827482,剝骨鵝肉,Jiangcui Elementary School,Shin Kong Bank,cama café 板橋文化店,愛斯特義大利麵,restaurant,primary_school,bank,point_of_interest,restaurant
26,121.47343744707,25.0311149062345,2020-09-12,13:01,7,0.0,1.23018629499866,Bank of Pansin,網腳,義美江子翠門市,網壹電競-江翠店,Louisa Coffee 路易．莎咖啡 板橋江子翠店,bank,point_of_interest,grocery_or_supermarket,point_of_interest,cafe
27,121.4758974,25.0332124,2020-09-12,13:01,7,0.0,1.23018629499866,home ,2,,,,home,exiting myPlace,,,
28,121.472171559711,25.0301142155908,2020-09-12,13:02,7,0.0,-1.0,金磚烤鴨板橋店,YouBike,Teishoku 8 Banqiao Jiangcui Restaurant,Ikari Coffee,Carrefour Market Banqiao Wenhua Store,restaurant,point_of_interest,restaurant,cafe,supermarket
29,121.47198532166,25.0299119479237,2020-09-12,13:02,7,0.0,-1.0,Ikari Coffee,Yentl Pasta,Wu-Tau Chishang Lunchbox,金磚烤鴨板橋店,Carrefour Market Banqiao Wenhua Store,cafe,restaurant,restaurant,restaurant,supermarket
30,121.473122214485,25.0309486679146,2020-09-12,13:04,7,0.0,-1.0,潮肉炭火燒肉 板橋店,江原道韓國料理,網腳,Louisa Coffee 路易．莎咖啡 板橋江子翠店,9% 酒趴串燒Restaurant&Bar,restaurant,restaurant,point_of_interest,cafe,bar
31,121.472284252085,25.0296364714986,2020-09-12,13:05,7,0.0,-1.0,潮肉炭火燒肉 板橋店,江原道韓國料理,網腳,Louisa Coffee 路易．莎咖啡 板橋江子翠店,9% 酒趴串燒Restaurant&Bar,restaurant,restaurant,point_of_interest,cafe,bar
32,121.470555840466,25.026823826501,2020-09-12,13:05,7,0.0,-1.0,潮肉炭火燒肉 板橋店,江原道韓國料理,網腳,Louisa Coffee 路易．莎咖啡 板橋江子翠店,9% 酒趴串燒Restaurant&Bar,restaurant,restaurant,point_of_interest,cafe,bar
33,121.470555840466,25.026823826501,2020-09-12,13:05,7,0.0,-1.0,潮肉炭火燒肉 板橋店,江原道韓國料理,網腳,Louisa Coffee 路易．莎咖啡 板橋江子翠店,9% 酒趴串燒Restaurant&Bar,restaurant,restaurant,point_of_interest,cafe,bar
34,121.4689072351,25.0241672810307,2020-09-12,13:06,7,0.0,-1.0,PIZZA HUT必勝客-板橋文化店,艾莉娜藝術指甲,【烘焙DIY】自己做 烘焙聚樂部(新北板橋店),Mamaway孕婦裝.哺乳內衣-板橋文化｜媽媽餵新手爸媽體驗門市,魚中魚貓狗水族大賣場-文化店,meal_delivery,beauty_salon,bakery,point_of_interest,aquarium
35,121.474525787523,25.0244129692729,2020-09-12,13:08,7,0.0,-1.0,潮肉炭火燒肉 板橋店,江原道韓國料理,網腳,Louisa Coffee 路易．莎咖啡 板橋江子翠店,9% 酒趴串燒Restaurant&Bar,restaurant,restaurant,point_of_interest,cafe,bar
36,121.474525787523,25.0244129692729,2020-09-12,13:08,7,0.0,-1.0,潮肉炭火燒肉 板橋店,江原道韓國料理,網腳,Louisa Coffee 路易．莎咖啡 板橋江子翠店,9% 酒趴串燒Restaurant&Bar,restaurant,restaurant,point_of_interest,cafe,bar
37,121.486688392739,25.0193959563285,2020-09-12,13:09,7,0.0,-1.0,蝴蝶公園地景花海,光復橫移門,Guangfushangniao Riverside Park,光復水門烤香腸,Guangfu Pumping Station,tourist_attraction,point_of_interest,park,food,local_government_office
38,121.486688392739,25.0193959563285,2020-09-12,13:09,7,0.0,-1.0,蝴蝶公園地景花海,光復橫移門,Guangfushangniao Riverside Park,光復水門烤香腸,Guangfu Pumping Station,tourist_attraction,point_of_interest,park,food,local_government_office
39,121.486688392739,25.0193959563285,2020-09-12,13:09,7,0.0,-1.0,蝴蝶公園地景花海,光復橫移門,Guangfushangniao Riverside Park,光復水門烤香腸,Guangfu Pumping Station,tourist_attraction,point_of_interest,park,food,local_government_office
40,121.486688392739,25.0193959563285,2020-09-12,13:09,7,0.0,-1.0,蝴蝶公園地景花海,光復橫移門,Guangfushangniao Riverside Park,光復水門烤香腸,Guangfu Pumping Station,tourist_attraction,point_of_interest,park,food,local_government_office
41,121.486688392739,25.0193959563285,2020-09-12,13:09,7,0.0,-1.0,蝴蝶公園地景花海,光復橫移門,Guangfushangniao Riverside Park,光復水門烤香腸,Guangfu Pumping Station,tourist_attraction,point_of_interest,park,food,local_government_office
42,121.486688392739,25.0193959563285,2020-09-12,13:09,7,0.0,-1.0,蝴蝶公園地景花海,光復橫移門,Guangfushangniao Riverside Park,光復水門烤香腸,Guangfu Pumping Station,tourist_attraction,point_of_interest,park,food,local_government_office
43,121.459111976129,25.0083967260955,2020-09-12,13:09,7,0.0,-1.0,板橋農會超市,府中景觀陸橋（板橋遊龍）,bb.q CHICKEN 韓式炸雞,這一鍋 板橋府中殿,板農活力超市,supermarket,tourist_attraction,restaurant,restaurant,supermarket
44,121.459111976129,25.0083967260955,2020-09-12,13:09,7,0.0,-1.0,板橋農會超市,府中景觀陸橋（板橋遊龍）,bb.q CHICKEN 韓式炸雞,這一鍋 板橋府中殿,板農活力超市,supermarket,tourist_attraction,restaurant,restaurant,supermarket
45,121.452804666006,24.9989418337573,2020-09-12,13:11,7,0.0,-1.0,Far Eastern Hospital Station,YouBike,Far Eastern Memorial Hospital,Mister Donut,Far Eastern Hospital Station,subway_station,point_of_interest,hospital,bakery,bus_station
46,121.452753735169,24.99887275,2020-09-12,13:13,7,0.0,-1.0,Far Eastern Hospital Station,YouBike,Mister Donut,Far Eastern Memorial Hospital,Far Eastern Hospital Station,subway_station,point_of_interest,bakery,hospital,bus_station
47,121.452760250544,24.9988745776575,2020-09-12,13:14,7,0.0,-1.0,Far Eastern Hospital Station,YouBike,Mister Donut,Far Eastern Memorial Hospital,Far Eastern Hospital Station,subway_station,point_of_interest,bakery,hospital,bus_station
48,121.453511461598,24.9980710106262,2020-09-12,13:19,7,0.0,-1.0,Far Eastern Memorial Hospital,Mister Donut,Far Eastern Hospital Station,Starbucks,台北遠東通訊園區外圍停車場,hospital,bakery,subway_station,cafe,parking
49,121.454567534111,24.9937790971752,2020-09-12,13:20,7,0.0,-1.0,絕味重慶酸辣粉,春陽茶事 土城亞東店,瑞益藥局,7-Eleven,Pxmart,restaurant,point_of_interest,pharmacy,convenience_store,supermarket
50,121.454567534111,24.9937790971752,2020-09-12,13:20,7,0.0,-1.0,絕味重慶酸辣粉,春陽茶事 土城亞東店,瑞益藥局,7-Eleven,Pxmart,restaurant,point_of_interest,pharmacy,convenience_store,supermarket
51,121.448711592644,24.9829449873274,2020-09-12,13:21,7,0.0,-1.0,Far Eastern Hospital Station,YouBike,Mister Donut,Far Eastern Memorial Hospital,Far Eastern Hospital Station,subway_station,point_of_interest,bakery,hospital,bus_station
52,121.448711592644,24.9829449873274,2020-09-12,13:21,7,0.0,-1.0,Far Eastern Hospital Station,YouBike,Mister Donut,Far Eastern Memorial Hospital,Far Eastern Hospital Station,subway_station,point_of_interest,bakery,hospital,bus_station
53,121.443833707901,24.972808036615,2020-09-12,13:22,7,0.0,-1.0,Jincheng Park,Tucheng Station,YouBike,土城區公有和平停車場,Xinbeishituchengqutucheng Elementary School,park,subway_station,point_of_interest,parking,primary_school
54,121.443833707901,24.972808036615,2020-09-12,13:22,7,0.0,-1.0,Jincheng Park,Tucheng Station,YouBike,土城區公有和平停車場,Xinbeishituchengqutucheng Elementary School,park,subway_station,point_of_interest,parking,primary_school
55,121.443900768156,24.9727631934214,2020-09-12,13:25,7,0.0,0.345957994461059,Jincheng Park,YouBike,Tucheng Station,土城區公有和平停車場,廣承岩寺,park,point_of_interest,subway_station,parking,tourist_attraction
56,121.443900768156,24.9727631934214,2020-09-12,13:25,7,0.0,0.345957994461059,Jincheng Park,YouBike,Tucheng Station,土城區公有和平停車場,廣承岩寺,park,point_of_interest,subway_station,parking,tourist_attraction
57,121.44317232846,24.9733786022961,2020-09-12,13:27,7,0.0,1.53650659014495,Jincheng Park,YouBike,土城區公有和平停車場,Tucheng Art Hall,Xinbeishituchengqutucheng Elementary School,park,point_of_interest,parking,point_of_interest,primary_school
58,121.442338640582,24.9738826409492,2020-09-12,13:28,7,0.0,1.14279684709168,土城光明街 老爹牛排,麥味登(土城太陽店),New Taipei City Library Tucheng Branch,Napoli,阿水紅茶冰,restaurant,restaurant,library,restaurant,point_of_interest
59,121.442259583433,24.9721279848097,2020-09-12,13:33,7,0.0,0.0,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,Hilife,Cathay United Bank,convenience_store,cafe,restaurant,convenience_store,bank
60,121.442070686501,24.9743617823027,2020-09-12,13:33,7,0.0,0.0,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,Hilife,Cathay United Bank,convenience_store,cafe,restaurant,convenience_store,bank
61,121.442053268611,24.974359609625,2020-09-12,13:33,7,0.0,0.000262589907458105,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,港式金城燒臘,胖魚無刺虱目魚,convenience_store,cafe,restaurant,restaurant,food
62,121.443051947387,24.9739923618038,2020-09-12,13:34,7,0.0,0.284411696074246,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,港式金城燒臘,胖魚無刺虱目魚,convenience_store,cafe,restaurant,restaurant,food
63,121.44256002371,24.9730605126229,2020-09-12,13:34,7,0.0,48.2394752488542,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,港式金城燒臘,胖魚無刺虱目魚,convenience_store,cafe,restaurant,restaurant,food
64,121.441485466496,24.9725229058318,2020-09-12,13:34,7,0.0,29.1339693444461,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,港式金城燒臘,胖魚無刺虱目魚,convenience_store,cafe,restaurant,restaurant,food
65,121.442068883519,24.974362285642,2020-09-12,13:34,7,0.0,-1.0,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,港式金城燒臘,Hilife,convenience_store,cafe,restaurant,restaurant,convenience_store
66,121.443297420732,24.9743385069308,2020-09-12,13:47,7,0.0,15.882097408495,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,Cathay United Bank,全館10元精品五金商店,convenience_store,cafe,restaurant,bank,store
67,121.445958950058,24.9749188308603,2020-09-12,13:47,7,0.0,20.0597888336302,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,Cathay United Bank,全館10元精品五金商店,convenience_store,cafe,restaurant,bank,store
68,121.442051913865,24.9743961407504,2020-09-12,13:47,7,0.0,-1.0,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,Cathay United Bank,全館10元精品五金商店,convenience_store,cafe,restaurant,bank,store
69,121.442585859846,24.9728634055042,2020-09-12,13:51,7,0.0,0.434672844701551,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,Hilife,Cathay United Bank,convenience_store,cafe,restaurant,convenience_store,bank
70,121.442210867427,24.97393772336,2020-09-12,13:51,7,0.0,-1.0,土城光明街 老爹牛排,三九餃子館,麥味登(土城太陽店),Cathay United Bank,S&D土城光明店,restaurant,restaurant,restaurant,bank,cafe
71,121.441043982121,24.9749711880199,2020-09-12,14:04,7,0.0,0.0,Louisa Coffee Tucheng Zhongyang,Napoli,大家牛肉麵店,永洋美食坊,松也日式涮涮鍋,cafe,restaurant,restaurant,restaurant,restaurant
72,121.442057360019,24.9743787447737,2020-09-12,14:04,7,0.0,-1.0,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Hilife,convenience_store,cafe,restaurant,library,convenience_store
73,121.440198315271,24.9606310105735,2020-09-12,14:07,7,0.0,0.0,土城順聖宮,傑統室內裝修工程有限公司,玄聖慈惠堂,有間烤漆,我們的家休閒農場 Our Home,place_of_worship,general_contractor,place_of_worship,point_of_interest,restaurant
74,121.440453033845,24.9605149528661,2020-09-12,14:07,7,0.0,0.0,傑統室內裝修工程有限公司,土城順聖宮,玄聖慈惠堂,有間烤漆,我們的家休閒農場 Our Home,general_contractor,place_of_worship,place_of_worship,point_of_interest,restaurant
75,121.442025604089,24.9744256597324,2020-09-12,14:09,7,0.0,-1.0,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,胖魚無刺虱目魚,Napoli,convenience_store,cafe,restaurant,food,restaurant
76,121.442063403389,24.9743766748121,2020-09-12,14:12,7,0.0,-1.0,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Hilife,convenience_store,cafe,restaurant,library,convenience_store
77,121.448807175223,24.9608031399838,2020-09-12,14:14,7,0.0,38.5738296508789,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,Hilife,Cathay United Bank,convenience_store,cafe,restaurant,convenience_store,bank
78,121.442064284511,24.9743772942957,2020-09-12,14:15,7,0.0,-1.0,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Hilife,convenience_store,cafe,restaurant,library,convenience_store
79,121.443927021917,24.9735141893619,2020-09-12,14:27,7,0.0,52.6344738369658,7-11 convenience store (member store light),全館10元精品五金商店,Louisa Coffee Tucheng Zhongyang,港式金城燒臘,土城光明街 老爹牛排,convenience_store,store,cafe,restaurant,restaurant
80,121.441689907645,24.9780442204128,2020-09-12,14:27,7,0.0,99.1117553710938,7-11 convenience store (member store light),全館10元精品五金商店,Louisa Coffee Tucheng Zhongyang,港式金城燒臘,土城光明街 老爹牛排,convenience_store,store,cafe,restaurant,restaurant
81,121.442686900279,24.9795857381719,2020-09-12,14:27,7,0.0,99.1117553590436,7-11 convenience store (member store light),全館10元精品五金商店,Louisa Coffee Tucheng Zhongyang,港式金城燒臘,土城光明街 老爹牛排,convenience_store,store,cafe,restaurant,restaurant
82,121.441989454035,24.9745234909392,2020-09-12,14:29,7,0.0,-1.0,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城 仁安堂中醫診所 - 仁心中醫聯合醫療體系,Napoli,呂益和餅店,convenience_store,cafe,health,restaurant,bakery
83,121.441989454035,24.9745234909392,2020-09-12,14:29,7,0.0,-1.0,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城 仁安堂中醫診所 - 仁心中醫聯合醫療體系,Napoli,呂益和餅店,convenience_store,cafe,health,restaurant,bakery
84,121.441866238669,24.9735938840337,2020-09-12,14:38,7,0.0,0.0459257840115868,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Hilife,convenience_store,cafe,restaurant,library,convenience_store
85,121.442174137793,24.9743584010881,2020-09-12,14:38,7,0.0,-1.0,全館10元精品五金商店,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,港式金城燒臘,土城 仁安堂中醫診所 - 仁心中醫聯合醫療體系,store,convenience_store,cafe,restaurant,health
86,121.442702599624,24.9728158166143,2020-09-12,14:43,7,0.0,0.0689503200523188,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Hilife,convenience_store,cafe,restaurant,library,convenience_store
87,121.443400066218,24.9710207987789,2020-09-12,14:43,7,0.0,0.0515733980468073,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Hilife,convenience_store,cafe,restaurant,library,convenience_store
88,121.443024838815,24.9719634290746,2020-09-12,14:43,7,0.0,-1.0,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Hilife,convenience_store,cafe,restaurant,library,convenience_store
89,121.442647634878,24.972907385479,2020-09-12,14:43,7,0.0,-1.0,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Hilife,convenience_store,cafe,restaurant,library,convenience_store
90,121.442247013063,24.9739107399684,2020-09-12,14:44,7,0.0,-1.0,New Taipei City Library Tucheng Branch,土城光明街 老爹牛排,麥味登(土城太陽店),Napoli,Cathay United Bank,library,restaurant,restaurant,restaurant,bank
91,121.445128729433,24.9716692225895,2020-09-12,14:45,7,0.0,0.23775806063323,Tucheng Station,全國宴會館,MRT Tucheng Station,廣承岩寺,"Tucheng Precinct, New Taipei City Police Department",subway_station,point_of_interest,point_of_interest,tourist_attraction,police
92,121.445128729433,24.9716692225895,2020-09-12,14:45,7,0.0,0.23775806063323,Tucheng Station,全國宴會館,MRT Tucheng Station,廣承岩寺,"Tucheng Precinct, New Taipei City Police Department",subway_station,point_of_interest,point_of_interest,tourist_attraction,police
93,121.442064276779,24.9743759592955,2020-09-12,14:45,7,0.0,-1.0,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Hilife,convenience_store,cafe,restaurant,library,convenience_store
94,121.443647218075,24.9752620311182,2020-09-12,14:45,7,0.0,1.25585197736984e-06,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Hilife,convenience_store,cafe,restaurant,library,convenience_store
95,121.444920552384,24.9760464357429,2020-09-12,14:45,7,0.0,1.87204819324672e-06,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Hilife,convenience_store,cafe,restaurant,library,convenience_store
96,121.445925747595,24.9767231850225,2020-09-12,14:45,7,0.0,2.50532250342787e-06,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Hilife,convenience_store,cafe,restaurant,library,convenience_store
97,121.444595641691,24.9756203670162,2020-09-12,14:45,7,0.0,3.68280548624521e-06,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Hilife,convenience_store,cafe,restaurant,library,convenience_store
98,121.443634378374,24.9747838829463,2020-09-12,14:45,7,0.0,3.73541998485051e-06,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Hilife,convenience_store,cafe,restaurant,library,convenience_store
99,121.442848683089,24.9739240356388,2020-09-12,14:45,7,0.0,3.77987751847038e-06,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Hilife,convenience_store,cafe,restaurant,library,convenience_store
100,121.442183183718,24.9732117548235,2020-09-12,14:45,7,0.0,3.81780527708067e-06,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Hilife,convenience_store,cafe,restaurant,library,convenience_store
101,121.44205218562,24.9743945054833,2020-09-12,14:45,7,0.0,-1.0,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Cathay United Bank,convenience_store,cafe,restaurant,library,bank
102,121.450235430618,24.9753968786926,2020-09-12,14:46,7,0.0,11.8732347488403,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Hilife,convenience_store,cafe,restaurant,library,convenience_store
103,121.442063713065,24.9743763018876,2020-09-12,14:46,7,0.0,-1.0,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Hilife,convenience_store,cafe,restaurant,library,convenience_store
104,121.483305335269,24.9379528302935,2020-09-12,14:49,7,0.0,68.8586502022443,7-11 convenience store (member store light),土城光明街 老爹牛排,Louisa Coffee Tucheng Zhongyang,港式金城燒臘,Hilife,convenience_store,restaurant,cafe,restaurant,convenience_store
105,121.482581827938,24.9384078961323,2020-09-12,14:49,7,0.0,-1.0,7-11 convenience store (member store light),土城光明街 老爹牛排,Louisa Coffee Tucheng Zhongyang,港式金城燒臘,Hilife,convenience_store,restaurant,cafe,restaurant,convenience_store
106,121.482581827938,24.9384078961323,2020-09-12,14:49,7,0.0,-1.0,7-11 convenience store (member store light),土城光明街 老爹牛排,Louisa Coffee Tucheng Zhongyang,港式金城燒臘,Hilife,convenience_store,restaurant,cafe,restaurant,convenience_store
107,121.48082086705,24.9399755056713,2020-09-12,14:49,7,0.0,-1.0,7-11 convenience store (member store light),土城光明街 老爹牛排,Louisa Coffee Tucheng Zhongyang,港式金城燒臘,Hilife,convenience_store,restaurant,cafe,restaurant,convenience_store
108,121.478187291708,24.942305139881,2020-09-12,14:49,7,0.0,-1.0,7-11 convenience store (member store light),土城光明街 老爹牛排,Louisa Coffee Tucheng Zhongyang,港式金城燒臘,Hilife,convenience_store,restaurant,cafe,restaurant,convenience_store
109,121.478187291708,24.942305139881,2020-09-12,14:49,7,0.0,-1.0,7-11 convenience store (member store light),土城光明街 老爹牛排,Louisa Coffee Tucheng Zhongyang,港式金城燒臘,Hilife,convenience_store,restaurant,cafe,restaurant,convenience_store
110,121.457704568893,24.9545957435234,2020-09-12,14:50,7,0.0,149.116760200581,賞螢步道,甘露寺,South Tianmu forest town,南天母山系步道,Ganlu Park,park,tourist_attraction,tourist_attraction,park,tourist_attraction
111,121.457704568893,24.9545957435234,2020-09-12,14:50,7,0.0,149.116760200581,賞螢步道,甘露寺,South Tianmu forest town,南天母山系步道,Ganlu Park,park,tourist_attraction,tourist_attraction,park,tourist_attraction
112,121.475081836796,24.9515261504715,2020-09-12,14:50,7,0.0,-1.0,伴山別墅會館,Banshan Villa (3),Banshan Villa (3),道薪佛堂,明德宮,gym,transit_station,transit_station,place_of_worship,place_of_worship
113,121.477381338942,24.9578569625082,2020-09-12,14:51,7,0.0,-1.0,7-11 convenience store (member store light),土城光明街 老爹牛排,Louisa Coffee Tucheng Zhongyang,港式金城燒臘,Hilife,convenience_store,restaurant,cafe,restaurant,convenience_store
