2,2020/8/9,01:40,2020/8/9,01:50,17,0,0
2,2020/8/9,01:50,2020/8/9,03:00,10,0,1
2,2020/8/9,03:00,2020/8/9,09:30,3,0,1
2,2020/8/9,09:30,2020/8/9,10:00,10,0,0
2,2020/8/9,10:00,2020/8/9,10:15,17,0,0
2,2020/8/9,10:15,2020/8/9,11:00,1,5,0
2,2020/8/9,11:00,2020/8/9,12:00,12,6,0
2,2020/8/9,12:00,2020/8/9,12:15,17,0,0
2,2020/8/9,12:15,2020/8/9,15:10,10,0,1
2,2020/8/9,15:10,2020/8/9,15:30,17,0,0
2,2020/8/9,15:30,2020/8/9,16:30,11,0,0
2,2020/8/9,16:30,2020/8/9,16:45,17,0,0
2,2020/8/9,16:45,2020/8/9,18:10,10,0,1
2,2020/8/9,18:10,2020/8/9,18:25,17,0,0
2,2020/8/9,18:25,2020/8/9,19:10,1,5,0
2,2020/8/9,19:10,2020/8/9,19:25,17,0,0
2,2020/8/9,19:25,2020/8/9,23:00,10,0,1
2,2020/8/9,23:00,2020/8/10,01:30,17,0,0
2,2020/8/10,01:30,2020/8/10,01:45,10,0,1
2,2020/8/10,01:45,2020/8/10,09:40,3,0,1
2,2020/8/10,09:40,2020/8/10,12:20,10,0,1
2,2020/8/10,12:20,2020/8/10,13:00,17,0,0
2,2020/8/10,13:00,2020/8/10,17:00,6,0,2
2,2020/8/10,17:00,2020/8/10,17:40,17,0,0
2,2020/8/10,17:40,2020/8/10,23:50,10,0,1
2,2020/8/10,23:50,2020/8/11,09:10,3,0,1
2,2020/8/11,09:10,2020/8/11,09:30,10,0,1
2,2020/8/11,09:30,2020/8/11,12:00,6,0,2
2,2020/8/11,12:00,2020/8/11,12:15,17,0,0
2,2020/8/11,12:15,2020/8/11,13:00,1,0,1
2,2020/8/11,13:00,2020/8/11,13:25,17,0,0
2,2020/8/11,13:25,2020/8/11,18:00,13,4,0
2,2020/8/11,18:00,2020/8/11,18:20,17,0,0
2,2020/8/11,18:20,2020/8/11,20:10,1,5,0
2,2020/8/11,20:10,2020/8/11,20:40,17,0,0
2,2020/8/11,20:40,2020/8/11,21:20,10,0,1
2,2020/8/11,21:20,2020/8/11,21:30,17,0,0
2,2020/8/11,21:30,2020/8/11,23:10,9,8,0
2,2020/8/11,23:10,2020/8/11,23:20,17,0,0
2,2020/8/11,23:20,2020/8/12,00:30,10,0,1
2,2020/8/12,00:30,2020/8/12,09:30,3,0,1
2,2020/8/12,09:30,2020/8/12,12:20,10,0,1
2,2020/8/12,12:20,2020/8/12,13:00,17,0,0
2,2020/8/12,13:00,2020/8/12,17:00,6,0,2
2,2020/8/12,17:00,2020/8/12,17:50,17,0,0
2,2020/8/12,17:50,2020/8/12,21:50,10,0,1
2,2020/8/12,21:50,2020/8/12,22:00,17,0,0
2,2020/8/12,22:00,2020/8/12,22:45,12,6,0
2,2020/8/12,22:45,2020/8/12,22:55,17,0,0
2,2020/8/12,22:55,2020/8/13,00:30,10,0,1
2,2020/8/13,00:30,2020/8/13,09:20,3,0,1
2,2020/8/13,09:20,2020/8/13,11:50,10,0,1
2,2020/8/13,11:50,2020/8/13,12:30,17,0,0
2,2020/8/13,12:30,2020/8/13,14:00,1,5,0
2,2020/8/13,14:00,2020/8/13,14:15,17,0,0
2,2020/8/13,14:15,2020/8/13,15:25,10,10,0
2,2020/8/13,15:25,2020/8/13,15:40,17,0,0
2,2020/8/13,15:40,2020/8/13,20:30,13,0,3
2,2020/8/13,20:30,2020/8/13,21:30,17,0,0
2,2020/8/13,21:30,2020/8/13,21:45,17,0,0
2,2020/8/13,21:45,2020/8/13,22:00,1,5,0
2,2020/8/13,22:00,2020/8/13,22:10,17,0,0
2,2020/8/13,22:10,2020/8/13,22:30,10,0,1
2,2020/8/13,22:30,2020/8/13,22:40,17,0,0
2,2020/8/13,22:40,2020/8/13,23:45,9,8,0
2,2020/8/13,23:45,2020/8/13,23:55,17,0,0
2,2020/8/13,23:55,2020/8/14,01:30,10,0,1
2,2020/8/14,01:30,2020/8/14,09:30,3,0,1
2,2020/8/14,09:30,2020/8/14,12:20,10,0,1
2,2020/8/14,12:20,2020/8/14,13:00,17,0,0
2,2020/8/14,13:00,2020/8/14,17:00,6,0,2
2,2020/8/14,17:00,2020/8/14,17:40,17,0,0
2,2020/8/14,17:40,2020/8/14,17:50,12,6,0
2,2020/8/14,17:50,2020/8/14,18:00,17,0,0
2,2020/8/14,18:00,2020/8/15,00:30,10,0,1
2,2020/8/15,00:30,2020/8/15,01:00,17,0,0
2,2020/8/15,01:00,2020/8/15,03:30,10,0,1
2,2020/8/15,03:30,2020/8/15,09:00,3,0,1
2,2020/8/15,09:00,2020/8/15,10:00,10,0,1
2,2020/8/15,10:00,2020/8/15,10:30,17,0,0
2,2020/8/15,10:30,2020/8/15,12:30,1,5,0
2,2020/8/15,12:30,2020/8/15,13:15,12,24,0
2,2020/8/15,13:15,2020/8/15,13:35,12,6,0
2,2020/8/15,13:35,2020/8/15,14:00,17,0,0
2,2020/8/15,14:00,2020/8/15,15:50,11,13,0
2,2020/8/15,15:50,2020/8/15,16:05,17,24,0
2,2020/8/15,16:05,2020/8/15,16:40,11,24,0
2,2020/8/15,16:40,2020/8/15,19:45,1,4,0
2,2020/8/15,19:45,2020/8/15,21:15,11,6,0
2,2020/8/15,21:15,2020/8/15,22:00,17,0,0
2,2020/8/15,22:00,2020/8/16,00:45,10,0,1
2,2020/8/16,00:45,2020/8/16,10:40,3,0,1
2,2020/8/16,10:40,2020/8/17,01:40,10,0,1
2,2020/8/17,01:40,2020/8/17,10:10,3,0,1
2,2020/8/17,10:10,2020/8/17,10:30,10,0,1
2,2020/8/17,10:30,2020/8/17,10:40,17,0,0
2,2020/8/17,10:40,2020/8/17,10:50,18,23,0
2,2020/8/17,10:50,2020/8/17,11:00,17,0,0
2,2020/8/17,11:00,2020/8/17,11:10,12,6,0
2,2020/8/17,11:10,2020/8/17,11:20,17,0,0
2,2020/8/17,11:20,2020/8/17,12:30,10,0,1
2,2020/8/17,12:30,2020/8/17,13:10,17,0,0
2,2020/8/17,13:10,2020/8/17,16:50,6,0,0
2,2020/8/17,16:50,2020/8/17,17:30,17,0,2
2,2020/8/17,17:30,2020/8/17,18:10,10,0,1
2,2020/8/17,18:10,2020/8/17,18:20,17,0,0
2,2020/8/17,18:20,2020/8/17,19:00,1,5,0
2,2020/8/17,19:00,2020/8/17,19:15,17,0,0
2,2020/8/17,19:15,2020/8/17,21:30,10,0,1
2,2020/8/17,21:30,2020/8/17,21:40,17,0,0
2,2020/8/17,21:40,2020/8/17,22:20,12,6,0
2,2020/8/17,22:20,2020/8/17,22:30,17,0,0
2,2020/8/17,22:30,2020/8/18,00:45,10,0,1
2,2020/8/18,00:45,2020/8/18,09:30,3,0,1
2,2020/8/18,09:30,2020/8/18,13:00,10,0,1
2,2020/8/18,13:00,2020/8/18,13:30,17,0,0
2,2020/8/18,13:30,2020/8/18,17:50,13,0,0
2,2020/8/18,17:50,2020/8/19,00:00,17,0,0
2,2020/8/18,,,,0,0,0
2,2020/8/18,,,,0,0,0
2,,,,,0,0,0
2,,,,,0,0,0
2,,,,,0,0,0
2,,,,,0,0,0
2,,,,,0,0,0
2,,,,,0,0,0
2,,,,,0,0,0
